MedInc,HouseAge,AveRooms,AveBedrms,median_house_value
5.0747,35.0,4.944723618090452,0.8994974874371859,1.896
5.1057,45.0,5.381578947368421,0.9671052631578948,1.707
3.4583,31.0,4.4674556213017755,1.0591715976331362,1.863
4.8667,34.0,5.712418300653595,1.0,1.868
5.25,35.0,5.788321167883212,0.9343065693430656,1.902
4.2679,25.0,4.942,1.036,1.917
2.8348,18.0,4.766816143497758,0.937219730941704,2.19
4.9115,31.0,5.231578947368421,0.9596491228070176,2.555
3.2546,16.0,4.045725646123261,1.121272365805169,1.875
4.6042,31.0,5.539823008849558,0.995575221238938,2.207
3.3006,17.0,3.926091825307951,1.110862262038074,1.858
3.2326,21.0,4.506,1.16,2.047
4.0625,31.0,5.50561797752809,1.0674157303370786,2.259
2.5577,24.0,3.690533015115354,1.0930787589498807,2.023
2.4609,23.0,4.344,1.072,2.196
3.9333,26.0,4.668478260869565,1.046195652173913,1.961
2.2401,24.0,4.873345935727788,1.0964083175803403,2.125
4.5294,18.0,5.348457350272232,1.014519056261343,2.248
3.2539,25.0,5.226788432267885,1.2709284627092847,1.99
3.1538,19.0,4.328260869565217,1.1478260869565218,2.521
5.2657,35.0,5.983870967741935,1.0161290322580645,1.914
4.1167,33.0,4.601178781925344,0.9332023575638508,2.155
3.2823,17.0,4.4634464751958225,1.216710182767624,2.285
4.9219,34.0,5.9655172413793105,1.0057471264367817,2.0
5.5486,34.0,5.352697095435684,0.9128630705394192,2.181
6.213,32.0,6.0588235294117645,0.8877005347593583,2.308
4.0185,22.0,4.910979228486647,1.0207715133531157,2.009
2.9891,26.0,4.651394422310757,1.00398406374502,2.052
3.7655,26.0,4.3524945770065075,1.0683297180043383,1.977
3.3831,30.0,4.785834738617201,1.0944350758853287,1.974
3.1315,18.0,3.8207024029574863,1.423290203327172,1.375
6.1001,29.0,7.023529411764706,1.035294117647059,2.989
3.65,18.0,4.421733505821475,1.054333764553687,1.714
3.25,20.0,4.72093023255814,1.1162790697674418,3.5
4.9394,31.0,5.861985472154964,0.9418886198547216,2.178
3.8828,34.0,6.701492537313433,1.054726368159204,2.154
3.4,27.0,4.203076923076923,1.003076923076923,1.969
3.6875,29.0,5.015410958904109,1.095890410958904,2.132
5.0599,35.0,5.271428571428571,0.9857142857142858,2.167
6.3214,34.0,6.294871794871795,0.9487179487179488,2.208
3.8214,36.0,5.897435897435898,1.0128205128205128,2.109
2.4942,32.0,4.703412073490814,1.078740157480315,1.863
4.3583,36.0,6.1139896373057,1.049222797927461,1.872
2.3347,29.0,3.646153846153846,1.0487179487179488,2.081
5.0764,24.0,5.4550691244239635,1.1002304147465438,2.286
3.0179,28.0,4.310405643738977,0.9788359788359788,1.988
3.2969,38.0,4.733812949640288,0.946043165467626,2.2
2.5564,6.0,3.650756693830035,1.1525029103608848,1.713
3.375,30.0,3.992327365728901,0.9744245524296676,2.019
6.0531,34.0,7.081967213114754,0.9770491803278688,2.871
3.475,26.0,4.96643109540636,1.0812720848056536,2.825
2.2716,26.0,2.89,0.9825,3.5
2.8072,23.0,4.1120401337792645,1.1521739130434785,1.647
1.119,9.0,3.5692307692307694,1.1323076923076922,1.75
1.425,17.0,4.716049382716049,1.0617283950617284,2.125
1.5903,16.0,3.690763052208835,1.0160642570281124,1.654
3.125,25.0,3.9573643410852712,0.9767441860465116,1.681
3.6607,47.0,4.623853211009174,1.036697247706422,1.606
3.0288,37.0,4.275720164609053,1.0699588477366255,1.614
5.0275,36.0,5.469387755102041,0.9846938775510204,1.793
3.6042,52.0,5.167235494880546,1.0273037542662116,1.664
2.5509,32.0,3.6805555555555554,1.0456349206349207,1.708
2.4931,32.0,4.316363636363636,1.098181818181818,1.669
4.5057,10.0,3.650943396226415,1.1933962264150944,1.524
2.9479,32.0,4.306709265175719,1.022364217252396,1.846
2.3843,29.0,5.328413284132841,1.2029520295202951,1.829
2.5625,18.0,3.473529411764706,1.0382352941176471,1.531
3.7014,32.0,4.957746478873239,1.0809859154929575,1.796
4.8981,18.0,5.845470692717584,1.0426287744227354,1.663
5.6047,34.0,5.369565217391305,0.9402173913043478,2.051
4.2731,34.0,5.451117318435754,1.0013966480446927,2.18
4.6696,17.0,4.841911764705882,0.9411764705882352,1.595
2.9231,21.0,4.005970149253732,0.9731343283582088,0.45
2.4833,22.0,3.8443579766536966,1.075226977950713,1.575
3.0789,23.0,3.82122905027933,1.1089385474860336,3.5
4.375,27.0,5.205741626794258,1.0574162679425838,2.125
4.2759,33.0,5.513119533527697,0.9737609329446064,2.38
3.256,25.0,3.804395604395604,1.0593406593406594,2.143
5.8461,34.0,6.323529411764706,0.9950980392156864,2.274
4.5714,26.0,5.044444444444444,0.8222222222222222,2.432
4.9429,28.0,5.839679358717435,0.9799599198396792,2.548
3.6771,24.0,4.538461538461538,1.1153846153846154,1.722
4.8611,29.0,5.950177935943061,0.9501779359430604,2.319
4.0735,35.0,6.137931034482759,1.091954022988506,2.087
4.3269,35.0,6.648809523809524,1.0773809523809523,2.247
3.63,32.0,4.752079866888519,1.0349417637271214,1.834
3.7917,32.0,5.133709981167608,1.0470809792843692,1.974
4.7667,30.0,5.244604316546763,0.9424460431654677,1.952
5.2384,35.0,5.543269230769231,0.9230769230769232,1.774
4.7772,34.0,4.985915492957746,0.9753521126760564,1.825
4.7738,35.0,6.048484848484849,0.987878787878788,1.8
3.707,29.0,5.08411214953271,1.0934579439252337,1.804
3.6422,19.0,4.344202898550725,0.9094202898550724,2.094
5.118,33.0,6.049122807017544,1.0210526315789474,1.952
4.4663,34.0,5.725663716814159,1.0501474926253689,1.839
4.025,24.0,5.976086956521739,1.082608695652174,2.407
4.3636,33.0,5.510204081632653,1.0148423005565863,2.018
3.5268,22.0,4.493197278911564,1.08843537414966,1.747
4.5179,25.0,5.40117994100295,1.0176991150442478,1.771
3.1087,24.0,4.735015772870662,1.0157728706624605,2.028
4.1276,13.0,4.429936305732484,0.963375796178344,1.538
3.7059,17.0,5.199029126213592,1.058252427184466,1.463
3.975,18.0,3.9081632653061225,0.9591836734693876,1.625
2.8835,17.0,4.4476744186046515,1.1744186046511629,1.965
2.8625,21.0,4.958695652173913,1.2108695652173913,1.896
2.4526,23.0,4.332453825857519,1.0488126649076517,1.829
2.2,42.0,3.22,0.8,1.531
4.1667,46.0,2.7142857142857144,0.5714285714285714,1.625
2.582,28.0,4.617801047120419,1.068062827225131,1.818
3.7201,18.0,4.602453987730061,1.0773006134969323,1.831
5.152,35.0,5.571428571428571,0.968944099378882,2.156
2.8042,26.0,4.017982017982018,1.07992007992008,2.063
4.485,30.0,5.276315789473684,1.013157894736842,1.806
3.3281,25.0,5.102728731942215,1.0256821829855538,1.808
4.5263,33.0,6.552380952380952,1.0285714285714285,1.69
3.1801,29.0,4.814814814814815,1.0916179337231968,1.905
3.9566,35.0,5.068281938325991,1.02863436123348,1.678
5.4876,35.0,6.163265306122449,0.9941690962099126,2.275
4.1115,35.0,4.908333333333333,0.9958333333333332,1.797
4.3036,32.0,5.375621890547263,1.0746268656716418,1.914
5.4631,35.0,6.589403973509934,1.0463576158940395,2.256
3.6849,33.0,5.529610829103215,1.0846023688663282,2.114
3.6531,18.0,5.642638036809816,1.0644171779141105,1.435
3.5313,15.0,4.516913319238901,1.0496828752642706,2.13
3.2857,21.0,3.945827232796486,1.0351390922401171,2.133
3.9798,31.0,5.017761989342806,0.9698046181172292,1.875
4.1818,34.0,5.5565610859728505,0.9276018099547512,2.242
3.1049,19.0,4.644695543000628,1.0659133709981168,1.739
3.9479,35.0,5.362862010221465,1.0170357751277683,2.038
3.2636,22.0,4.625,1.0554347826086956,1.802
3.4821,33.0,5.126614987080103,1.0852713178294573,2.313
5.2816,36.0,5.965174129353234,1.0024875621890548,2.218
5.244,35.0,5.488970588235294,0.9816176470588236,2.18
4.425,33.0,6.103359173126615,1.0180878552971575,1.884
5.6935,34.0,6.380246913580247,1.0074074074074073,2.183
3.9536,26.0,4.987878787878788,1.0703030303030303,1.91
2.0677,29.0,3.7614107883817423,1.0394190871369295,2.145
6.37,35.0,6.129032258064516,0.9262672811059908,2.292
2.8,23.0,3.899575671852899,1.0381895332390385,2.143
4.4667,34.0,5.812375249500998,1.037924151696607,1.906
4.6389,34.0,5.664383561643835,0.976027397260274,2.146
5.237,32.0,6.187817258883249,0.9746192893401016,2.157
4.7986,24.0,5.701227830832196,1.0695770804911324,2.365
4.3906,36.0,5.8621621621621625,0.9702702702702702,2.313
4.7731,34.0,5.837777777777778,1.04,1.992
4.0909,36.0,6.043478260869565,1.030690537084399,1.908
5.2129,34.0,5.937190082644628,1.018181818181818,1.934
4.5739,35.0,6.01010101010101,0.9696969696969696,1.905
3.1726,29.0,4.190692395005676,1.0998864926220204,1.987
2.8622,26.0,4.516501650165017,1.0132013201320131,1.843
4.25,22.0,4.493387589013225,1.0722278738555442,1.703
4.0362,33.0,5.100934579439253,1.0261682242990655,1.779
3.9018,28.0,5.245508982035928,0.9820359281437124,1.823
3.522,28.0,4.065241844769404,1.079865016872891,1.903
3.045,26.0,4.44364012409514,1.0723888314374357,1.84
3.4837,35.0,4.672316384180791,0.9124293785310734,1.865
2.9726,9.0,3.603448275862069,1.0496957403651117,1.338
4.5052,32.0,4.636363636363637,0.922077922077922,1.708
3.2591,33.0,4.128133704735376,1.0403899721448469,1.759
3.8056,11.0,3.988919667590028,1.0318559556786704,1.711
3.0125,40.0,4.271428571428571,0.9714285714285714,1.661
4.5833,36.0,5.627450980392157,1.0374331550802138,1.907
2.4931,26.0,3.977653631284916,1.037243947858473,2.361
3.7303,32.0,4.315789473684211,1.0526315789473684,1.885
4.875,33.0,6.2809917355371905,0.987603305785124,2.693
4.1917,38.0,4.776699029126213,0.9967637540453076,1.818
3.2632,38.0,4.848039215686274,1.2058823529411764,1.809
4.1321,32.0,4.975113122171946,1.0237556561085972,2.228
2.9414,20.0,4.6776470588235295,0.9976470588235294,1.622
2.7157,25.0,3.7865497076023393,1.219298245614035,3.5
2.6618,22.0,4.210131332082551,1.0787992495309568,1.796
3.4955,15.0,3.709447415329768,0.946524064171123,1.609
3.6333,7.0,4.094545454545455,1.0363636363636364,1.698
3.1771,18.0,5.046070460704607,1.08130081300813,1.94
4.0955,22.0,4.888217522658611,1.0166163141993958,1.742
4.32,29.0,4.788643533123029,0.9842271293375394,1.969
4.7464,28.0,4.714285714285714,0.9251700680272108,1.875
4.2813,24.0,4.339869281045751,0.9477124183006536,1.895
3.7734,22.0,4.781783681214422,1.0550284629981024,1.939
2.7986,14.0,4.586837294332724,1.117001828153565,1.761
4.1295,29.0,5.332361516034985,1.067055393586006,1.88
4.2386,27.0,4.915851272015655,0.9902152641878668,1.842
3.7232,33.0,4.353474320241692,1.0181268882175227,1.762
4.3512,24.0,4.976100628930817,1.021383647798742,1.914
4.015,30.0,5.017142857142857,1.0409523809523809,1.867
4.6167,25.0,5.777292576419214,0.9082969432314412,2.373
2.78,22.0,4.243542435424354,0.9944649446494463,1.963
6.6355,19.0,7.210909090909091,1.029090909090909,2.761
5.1416,24.0,5.944281524926686,1.0498533724340176,2.314
4.0508,27.0,4.9623188405797105,0.9420289855072465,1.839
3.9107,26.0,5.186728395061729,1.1141975308641976,1.907
3.75,32.0,5.393103448275862,0.9310344827586208,1.904
4.1577,24.0,4.484593837535014,0.984593837535014,1.741
4.2219,24.0,4.5394736842105265,1.1151315789473684,1.628
3.5967,15.0,4.257391304347826,1.0469565217391303,1.416
3.371,17.0,4.04969696969697,0.9733333333333334,1.618
4.05,21.0,4.471317829457364,1.0263565891472868,1.779
3.3629,8.0,4.115044247787611,1.0584070796460177,1.375
4.0313,19.0,4.444444444444445,1.0902777777777777,1.475
4.4732,29.0,5.482978723404256,0.946808510638298,1.948
3.9613,35.0,5.17312661498708,0.9767441860465116,1.823
3.0902,26.0,4.168042010502625,1.048762190547637,1.904
3.8506,22.0,4.944845699277741,1.0302035456336178,1.674
2.8438,26.0,4.6390532544378695,1.047337278106509,1.743
2.8594,20.0,4.151458137347131,1.118532455315146,2.151
2.6442,23.0,4.1342592592592595,1.0324074074074074,1.563
3.0625,32.0,3.930348258706468,0.9900497512437813,1.428
3.0635,8.0,3.4807121661721068,1.0074183976261128,1.6
3.9219,15.0,4.466666666666667,1.0444444444444445,1.426
3.1403,30.0,3.5417558886509637,0.9293361884368307,1.53
3.3017,5.0,3.2436548223350252,1.0,0.875
3.1773,13.0,4.165915238954013,1.1406672678088368,1.865
2.1838,18.0,3.578602620087336,1.0720524017467248,1.597
3.3846,15.0,2.930327868852459,0.8770491803278688,1.625
4.3882,24.0,5.082139446036294,1.0152817574021011,1.893
3.9816,27.0,4.928667563930014,1.1224764468371466,1.795
4.2222,24.0,5.323308270676692,1.0526315789473684,2.072
5.2563,24.0,5.878151260504202,1.0056022408963583,2.114
3.7162,16.0,4.91651865008881,1.0657193605683837,2.012
5.4485,25.0,5.685714285714286,0.9918367346938776,2.252
5.9838,21.0,6.646840148698884,1.029739776951673,2.719
4.1603,17.0,4.3907284768211925,0.9072847682119204,1.605
4.4766,24.0,5.670761670761671,1.1400491400491402,2.3
3.6696,19.0,4.868811881188119,1.2054455445544554,2.188
4.8611,26.0,5.176630434782608,1.013586956521739,2.296
6.0905,26.0,5.631147540983607,0.9590163934426228,2.248
4.6452,23.0,5.572815533980583,1.022653721682848,2.738
4.7656,25.0,5.8425655976676385,1.0174927113702623,2.307
2.3674,18.0,5.348453608247422,1.111340206185567,2.192
4.25,24.0,5.439899833055092,1.0676126878130217,1.521
5.7301,26.0,6.2444444444444445,0.9709401709401708,2.609
4.875,26.0,5.42911877394636,1.011494252873563,2.304
5.0287,26.0,6.029490616621984,0.9222520107238604,2.65
5.5312,27.0,5.623376623376624,0.9837662337662336,2.392
3.6364,19.0,6.465408805031447,1.20125786163522,2.528
3.0417,25.0,4.926605504587156,1.1712538226299694,1.373
8.289,25.0,6.788679245283019,0.879245283018868,3.724
6.8226,26.0,7.977678571428571,1.0133928571428572,3.298
7.3719,22.0,7.104591836734694,1.125,3.374
3.7315,22.0,4.638386648122392,1.0486787204450625,1.979
4.2159,18.0,5.705555555555556,1.1444444444444444,2.113
6.5501,22.0,6.868068833652008,1.0076481835564053,2.949
3.8187,20.0,5.099173553719008,1.3636363636363635,1.375
4.2566,16.0,4.819444444444445,1.0555555555555556,1.392
3.599,18.0,5.707910750507099,1.0933062880324544,2.62
5.7121,27.0,6.335347432024169,0.9818731117824774,2.225
5.0875,26.0,6.07168458781362,0.931899641577061,2.242
4.1484,19.0,4.655352480417754,1.08355091383812,2.3
6.6324,22.0,7.129098360655738,0.9323770491803278,3.476
7.2845,19.0,7.052631578947368,0.9507640067911716,3.018
5.4286,24.0,6.602649006622516,1.1037527593818983,2.734
5.9582,21.0,6.176938369781312,0.9602385685884692,2.88
6.8645,23.0,7.302973977695167,1.0390334572490707,3.182
6.7919,19.0,7.377981651376147,1.0220183486238532,2.956
7.6709,17.0,7.691379310344828,1.0086206896551724,3.195
4.4728,17.0,6.042857142857143,1.0464285714285717,2.058
3.9929,14.0,4.571047957371226,1.0497335701598578,2.258
5.5501,17.0,6.662650602409639,1.0080321285140563,2.742
5.5702,19.0,5.356435643564357,1.0507425742574257,3.426
3.4133,16.0,4.052173913043478,1.1471571906354514,2.909
4.5962,19.0,7.12280701754386,0.9692982456140352,3.045
6.1092,20.0,6.8161764705882355,0.9975490196078431,3.065
5.9449,18.0,6.45979020979021,1.0524475524475525,2.765
4.1366,10.0,4.38388625592417,1.132701421800948,1.588
6.1181,18.0,6.7416201117318435,1.0027932960893855,2.845
6.9261,24.0,7.150753768844221,1.035175879396985,2.846
5.343,17.0,6.3180327868852455,1.0098360655737706,2.319
7.0907,22.0,7.50853889943074,0.986717267552182,3.502
6.799,21.0,7.077452667814113,0.9982788296041308,2.92
7.8195,16.0,8.60234899328859,1.058724832214765,3.905
5.3428,23.0,6.373737373737374,1.0678210678210678,2.793
4.725,23.0,6.442260442260443,1.0933660933660934,2.896
6.091,20.0,7.229166666666667,1.0208333333333333,2.904
7.7313,17.0,6.793478260869565,0.9320652173913044,3.167
6.3749,24.0,7.0,1.0223123732251522,2.78
5.6825,24.0,6.69921875,1.0703125,2.646
5.3737,26.0,6.211678832116788,0.9854014598540146,2.529
5.8195,25.0,6.585513078470825,0.9617706237424548,2.861
4.0345,25.0,5.466124661246613,0.967479674796748,2.294
4.4148,17.0,5.8563049853372435,0.997067448680352,2.392
3.7479,17.0,5.084084084084084,1.0945945945945943,2.13
5.7117,16.0,5.774881516587678,1.037914691943128,2.472
5.6765,25.0,6.279742765273312,1.0610932475884245,2.651
5.8541,22.0,6.448105436573312,0.9884678747940692,2.815
7.0173,16.0,8.073783359497645,1.023547880690738,3.821
7.5699,19.0,8.127572016460906,1.0205761316872428,3.333
7.0151,23.0,9.691891891891892,1.2324324324324325,3.506
5.3674,26.0,6.875722543352601,0.9710982658959536,3.393
6.1572,25.0,7.051136363636363,1.0227272727272727,3.44
5.7395,24.0,6.26685393258427,0.9676966292134832,2.898
7.8453,21.0,6.527331189710611,1.022508038585209,3.433
4.0229,18.0,4.765873015873016,1.1626984126984128,3.631
6.8939,17.0,7.131944444444445,1.0104166666666667,3.839
6.2984,18.0,6.022801302931596,0.9348534201954396,2.698
3.4679,18.0,3.8483935742971886,1.0602409638554218,2.197
6.0494,24.0,5.175824175824176,1.0018315018315018,2.404
5.2655,28.0,5.532028469750889,0.998220640569395,2.431
5.8252,7.0,5.144414168937329,1.0663033605812895,2.647
6.1624,26.0,6.507380073800738,1.0092250922509225,2.794
6.979,17.0,6.7057057057057055,0.960960960960961,3.307
2.8061,14.0,4.8798076923076925,1.0721153846153846,1.803
7.3982,14.0,7.194915254237288,1.0105932203389831,3.691
6.2473,24.0,6.8927392739273925,1.0297029702970295,2.819
6.8039,17.0,6.81413612565445,0.9764397905759162,3.329
7.3731,16.0,7.235955056179775,0.9598715890850722,3.908
5.5105,26.0,6.7053941908713695,1.2116182572614107,2.321
5.888,13.0,5.922448979591837,1.0938775510204082,4.477
5.041,16.0,4.626614987080103,1.007751937984496,3.976
4.355,19.0,5.00989010989011,1.1483516483516485,4.292
4.2289,25.0,5.154336734693878,1.1517857142857142,4.427
2.8352,38.0,6.385964912280702,1.619047619047619,4.083
4.7245,13.0,4.540295119182747,1.0022701475595914,2.736
3.5848,18.0,4.487804878048781,1.024390243902439,1.869
4.2165,15.0,4.962085308056872,1.0489731437598735,2.346
3.4899,14.0,4.29778933680104,1.093628088426528,2.167
4.625,19.0,5.037037037037037,1.0449735449735449,2.822
4.0385,12.0,4.565573770491803,0.9815573770491804,3.5
3.5859,17.0,4.0,1.0094562647754135,2.625
3.2353,16.0,4.40282131661442,1.109717868338558,2.529
4.6591,29.0,5.635593220338983,1.2415254237288136,3.531
3.0625,14.0,5.48695652173913,1.1356521739130434,2.688
4.3409,11.0,5.26392572944297,1.106100795755968,2.714
10.1154,5.0,8.093425605536332,1.0784313725490196,4.777
6.4858,12.0,5.55779427359491,1.0445387062566278,2.854
4.8125,34.0,5.8734177215189876,1.0553797468354431,3.878
4.0121,19.0,4.951596292481978,1.0597322348094749,2.797
2.7614,18.0,3.4558058925476605,1.001733102253033,2.375
2.7865,17.0,3.703703703703704,1.0601851851851851,2.167
5.3886,23.0,5.933760683760684,1.063034188034188,3.319
6.3047,23.0,6.591677503250975,1.0013003901170352,2.857
4.4453,22.0,5.548306148055207,1.070263488080301,2.678
6.7418,23.0,6.952461799660441,0.9813242784380306,3.025
5.1384,24.0,6.048249763481552,1.0794701986754969,3.369
5.163,24.0,5.5,1.0116279069767442,2.61
4.6649,24.0,5.631703470031546,1.0488958990536277,2.378
3.8365,24.0,5.082125603864735,1.0169082125603863,2.509
6.7395,26.0,7.929078014184397,0.9929078014184396,3.428
3.1912,20.0,3.8947368421052633,1.0820073439412483,2.208
5.5514,26.0,6.618518518518519,1.0185185185185186,2.557
4.2875,17.0,5.235514018691589,1.2130841121495326,1.348
3.628,14.0,4.477894736842106,1.1305263157894736,1.885
4.7515,18.0,5.260416666666667,1.0873397435897436,2.956
7.248,24.0,6.557823129251701,0.9642857142857144,3.027
11.5199,3.0,7.682926829268292,0.934959349593496,5.00001
4.625,13.0,4.671711292200233,1.0512223515715948,2.488
5.3259,16.0,5.466666666666667,1.0888888888888888,2.164
1.6705,12.0,3.1472081218274113,1.0888324873096449,3.5
5.8623,24.0,5.972413793103448,1.0183908045977013,2.878
7.7854,15.0,7.854721549636804,1.019370460048426,3.953
6.0,26.0,6.31063829787234,1.0680851063829788,2.714
9.5268,13.0,7.139275766016713,0.99025069637883,4.379
4.7821,14.0,4.666666666666667,1.0882658359293873,1.694
4.1862,14.0,4.074695121951219,1.0472560975609757,1.889
4.0238,15.0,3.849056603773585,1.0272536687631026,1.825
5.883,13.0,4.907407407407407,0.9969135802469136,2.951
6.0102,12.0,5.219765929778934,1.128738621586476,3.969
6.6188,32.0,6.567368421052632,1.0252631578947369,3.8
4.7773,37.0,3.535460992907802,0.9290780141843972,4.0
5.4011,15.0,5.385744234800838,1.70230607966457,3.464
4.8482,43.0,3.954692556634304,0.9805825242718448,5.00001
4.6369,44.0,4.553133514986376,1.0626702997275204,4.222
5.0926,24.0,5.1210191082802545,1.0,3.905
4.537,33.0,4.556989247311828,1.1268817204301076,4.955
4.6528,31.0,4.225806451612903,1.103225806451613,4.571
5.0476,32.0,3.7664670658682633,0.997005988023952,5.00001
4.2287,32.0,3.974609375,1.015625,5.00001
4.9044,24.0,4.881889763779528,1.1653543307086611,4.85
5.1824,32.0,5.641148325358851,1.1961722488038278,5.00001
8.7397,19.0,7.091370558375634,1.3756345177664977,5.00001
5.7704,17.0,5.744974874371859,1.1771356783919598,5.00001
8.8281,25.0,7.586837294332724,1.0420475319926874,4.616
9.8177,22.0,8.088180112570356,0.9962476547842402,5.00001
9.8346,13.0,6.013201320132013,1.033003300330033,4.017
15.0001,14.0,8.35423197492163,1.037617554858934,5.00001
10.5424,16.0,7.598615916955017,1.041522491349481,5.00001
7.1673,14.0,5.506811989100817,1.0790190735694822,3.407
5.0699,25.0,5.293361884368308,0.9635974304068522,2.661
5.2589,17.0,4.6182266009852215,1.1625615763546795,2.261
3.8038,22.0,4.574324324324325,1.0734797297297298,1.745
1.8015,26.0,3.5408163265306123,1.0433673469387754,0.62
2.1944,26.0,4.523897058823529,1.0330882352941178,0.875
2.2708,26.0,3.947058823529412,1.080392156862745,0.675
1.9074,26.0,4.26417704011065,1.1147994467496545,0.685
1.4617,25.0,3.341708542713568,1.067001675041876,0.469
1.808,26.0,3.92512077294686,1.0628019323671498,0.585
1.7675,26.0,3.847092605886575,1.0825556353194543,0.613
1.6111,26.0,3.6561338289962824,1.072490706319703,0.543
1.2813,26.0,3.182108626198083,1.1629392971246006,0.467
2.0952,27.0,3.412903225806452,1.0258064516129033,0.713
1.7208,27.0,3.669856459330143,1.0207336523125996,0.675
2.925,26.0,4.302752293577981,1.0435779816513762,1.76
4.525,30.0,5.184049079754601,1.107361963190184,1.86
2.7589,26.0,3.755434782608696,1.0516304347826086,1.375
6.394,25.0,7.438172043010753,0.9301075268817204,3.167
4.25,27.0,5.17825311942959,1.0463458110516934,2.148
5.7157,26.0,6.292631578947368,1.0084210526315789,2.312
5.742,25.0,5.886075949367089,1.0746835443037974,2.219
7.0879,16.0,6.96969696969697,0.8855218855218855,3.388
5.2001,16.0,6.118892508143323,1.0586319218241045,2.356
5.3559,26.0,5.741496598639456,0.9546485260770976,2.358
6.128,26.0,6.457142857142857,1.0235294117647058,2.482
5.5599,26.0,6.21608040201005,1.0217755443886096,2.341
6.0609,25.0,6.582792207792208,1.025974025974026,2.649
3.8158,24.0,5.006476683937824,1.038860103626943,1.8
3.3438,37.0,4.6300366300366305,1.0036630036630036,1.996
3.0909,30.0,4.447368421052632,1.105263157894737,1.844
4.7404,29.0,5.553225806451613,1.0241935483870968,2.075
4.506,26.0,5.500676589986468,1.0027063599458728,2.4
4.4261,16.0,5.619393939393939,1.1006060606060606,3.047
4.375,17.0,5.318781725888325,1.0609137055837563,2.481
6.6539,22.0,6.412121212121212,0.9454545454545454,2.849
3.1902,29.0,5.145098039215687,1.0470588235294118,2.024
4.0194,28.0,5.05503144654088,1.0251572327044025,1.974
3.369,30.0,4.378830083565459,1.0083565459610029,1.909
1.9439,17.0,3.6409155937052935,1.0543633762517883,1.777
3.3125,22.0,4.069986541049798,1.0148048452220726,1.918
2.1375,23.0,3.2763713080168775,1.0928270042194093,1.5
4.4545,24.0,4.497607655502392,0.9688995215311004,1.925
5.1345,27.0,5.5,0.9741784037558684,2.106
5.1507,34.0,6.257396449704142,1.0414201183431953,2.075
5.0091,33.0,5.883771929824562,0.956140350877193,2.115
3.6289,25.0,4.568831168831169,1.0493506493506493,1.958
5.422,33.0,5.253787878787879,0.9015151515151516,2.041
5.8362,32.0,6.511029411764706,1.088235294117647,2.175
3.9855,35.0,6.5362776025236595,1.1009463722397477,1.919
2.2981,26.0,3.65982905982906,1.0205128205128204,1.777
3.4327,24.0,5.015151515151516,1.0113636363636365,1.928
3.0263,29.0,3.948207171314741,1.00199203187251,1.942
3.5139,28.0,5.265350877192983,1.1030701754385963,2.117
2.9083,14.0,3.6482084690553744,1.0390879478827362,1.792
3.0625,12.0,3.74251497005988,0.9910179640718564,2.088
3.0,21.0,4.587454764776839,1.083232810615199,2.212
5.2077,7.0,5.4766355140186915,1.102803738317757,1.813
5.635,27.0,6.802721088435374,1.054421768707483,2.189
5.8053,24.0,6.4576271186440675,0.9813559322033898,2.559
5.0866,32.0,6.1954261954261955,1.027027027027027,2.235
7.1572,25.0,7.705882352941177,1.0341555977229602,2.949
5.8914,26.0,5.938616071428571,0.9921875,2.376
4.1548,32.0,5.222585924713584,1.037643207855974,2.166
5.4372,30.0,6.227848101265823,1.020253164556962,2.232
5.5446,28.0,6.092057761732852,1.0090252707581226,2.289
5.9357,19.0,5.8584070796460175,1.0575221238938053,2.074
5.1061,26.0,6.714765100671141,1.0134228187919463,2.575
6.0,26.0,6.281501340482574,1.0107238605898123,2.331
6.6453,25.0,6.618249534450651,0.9832402234636872,2.701
5.8426,26.0,6.4007029876977155,0.9789103690685412,2.594
5.7705,25.0,6.494755244755245,1.0052447552447552,2.471
6.0553,29.0,6.218274111675127,1.0372250423011844,3.694
7.1221,34.0,6.930417495029821,1.0079522862823065,3.845
7.6144,34.0,7.171717171717172,0.9974747474747476,3.762
6.6137,26.0,7.25,1.0067567567567568,3.427
5.8283,34.0,7.005665722379604,1.084985835694051,3.624
6.6312,31.0,6.791332263242376,0.9903691813804172,3.601
5.5767,34.0,6.609826589595376,1.0028901734104043,3.72
6.9324,30.0,6.954106280193237,0.9734299516908212,3.647
5.0102,25.0,5.892580287929126,1.070874861572536,3.401
6.1142,23.0,6.361638361638362,1.028971028971029,2.404
5.7837,23.0,6.607940446650124,1.066997518610422,2.58
5.875,24.0,10.5,1.75,1.938
8.4952,16.0,6.89044289044289,0.916083916083916,3.596
5.32,16.0,6.186153846153847,1.0784615384615384,2.195
8.7015,18.0,7.519823788546256,0.9559471365638766,3.909
6.0,25.0,7.760598503740648,1.084788029925187,3.535
6.6264,25.0,7.226993865030675,1.012269938650307,3.591
7.3463,22.0,7.482439926062846,1.0388170055452866,3.556
5.0261,33.0,5.640756302521009,0.9789915966386554,2.451
4.8,21.0,4.60377358490566,1.0566037735849056,1.969
6.4288,26.0,7.0752,0.9984,3.207
4.1379,22.0,4.683168316831683,1.094059405940594,2.125
3.6217,20.0,4.536184210526316,1.0953947368421053,1.953
3.6442,17.0,4.584586466165414,1.0413533834586466,1.931
3.2465,19.0,5.8769716088328074,1.1198738170347002,2.774
4.5395,21.0,5.866253321523472,1.0664304694419842,2.56
